i,export_value,import_value,balance_ratio,export_stability_index,import_stability_index,total_stability_index,top_five_export,top_five_import,top_five_trade,export_entropy,import_entropy,total_entropy,export_HHI,import_HHI,total_HHI,export_partner_count,import_partner_count,total_partner_count,average_export_distance,average_import_distance,farthest_import_distance,farthest_export_distance,total_trade_value,export_weight,import_weight,average_trade_distance,farthest_trade_distance
364,199329057.93312207,174522049.78194365,1.142142544063478,0.08163202744711238,0.06551506104490203,0.1471470884920144,130998317.1841787,1619530.2337012882,132617847.41787997,2.9106618390380583,6.527744227877007,5.191281316083529,0.3185214786888473,0.006041025564591164,0.09204923339905602,160,138.0,298.0,3944.493457549527,4286.267992810738,15108.83513803309,15108.83513803309,373851107.7150657,0.5331776576814176,0.46682234231858244,4104.041446645011,15108.83513803309
368,195848693.9835162,131491896.764,1.489435461829431,0.19686476632397606,0.034233584601596895,0.23109835092557296,194956543.1984931,6574064.005999999,201530607.20449314,0.32194731173488805,6.016748706937665,3.2470562533649834,0.8783143825207043,0.011931794782666934,0.31694179183894006,96,118.0,214.0,4924.656488779357,2915.2397108751416,15370.450717278567,14227.925725483732,327340590.74751616,0.5983025005737156,0.4016974994262845,4117.478793790012,15370.450717278567
372,507082972.8008362,259157144.43145376,1.9566621399278383,0.05013936815022712,0.047120045742616065,0.09725941389284318,196604047.45485082,18533616.560524773,215137664.01537555,4.3832755581390055,5.817575337655369,5.127701060213371,0.04479587587001789,0.027009677507762404,0.028602647354176093,208,215.0,423.0,3758.0987309301768,2613.545813486002,18752.843874944185,18752.843874944185,766240117.23229,0.6617807674080723,0.3382192325919276,3370.988921531356,18752.843874944185
376,170760305.1087653,208617186.29279456,0.8185342163953019,0.01712925119952283,0.04943503534281865,0.06656428654234148,57192365.31196274,28399706.379952084,85592071.69191484,5.162034190437133,6.119629053021805,5.97846926727148,0.039546669052143275,0.012379888769917205,0.017716662955065205,189,179.0,368.0,5487.712167900764,4728.315263182877,16620.278297758203,16781.414606563238,379377491.4015598,0.4501065798023863,0.5498934201976138,5070.124806677964,16781.414606563238
384,39772011.79019347,30962063.213619925,1.2845401004380783,0.03033530646254669,0.04923977303576483,0.07957507949831152,21528602.308297686,1333724.792369683,22862327.100667372,3.3041798451314444,5.80221328007854,4.895867490619259,0.10631727290200323,0.01735900153682919,0.04093464282738539,174,184.0,358.0,5478.988955157531,6501.399086368188,18868.252383308172,18813.50248517031,70734075.00381339,0.5622751380865487,0.43772486191345134,5926.52328866063,18868.252383308172
388,3714245.788444027,14763487.505309202,0.2515832242963135,0.012363522348412693,0.11471492286918218,0.12707844521759487,2423202.6333221104,5137.376904152836,2428340.010226263,2.9851977187949186,5.765108313979337,5.605292781644663,0.2308898932627401,0.027446420913522684,0.026529476673244803,153,136.0,289.0,7948.45073896702,8018.087346649629,17841.67762797689,17841.67762797689,18477733.29375323,0.2010119817943093,0.7989880182056907,8004.089554133914,17841.67762797689
392,2135891594.9905424,1868467359.493081,1.1431249168677018,0.03485440807875152,0.040592869075037084,0.0754472771537886,354959802.1402308,35637977.692058824,390597779.8322895,6.07914676138264,6.141687967346155,6.428035496933293,0.010901543256085272,0.014842938839351632,0.007335772163261047,209,208.0,417.0,5410.455069368022,5610.417365367227,18639.418002662285,18639.418002662285,4004358954.4836235,0.5333916412760688,0.4666083587239313,5503.759148110881,18639.418002662285
398,134135401.25928931,96167392.11281933,1.3948116748546908,0.14479282882671307,0.05060262219264059,0.19539545101935366,85712915.62516724,2118163.3124405975,87831078.93760781,2.979549153067136,6.682290508580476,5.053255685849466,0.23405969648704625,0.0043120837291713374,0.08131598868809005,143,170.0,313.0,3520.394138469668,3085.663615786305,16504.943744721248,16504.943744721248,230302793.37210864,0.5824306309761594,0.41756936902384056,3338.8639884173717,16504.943744721248
4,3320852.1911077294,28897867.43589465,0.11491686016189655,0.013197645609536854,0.11946553323603684,0.1326631788455737,1462855.476546496,122247.92797315611,1585103.404519652,3.6485304357342123,5.50927810340002,5.602118815264164,0.050887688875549196,0.015150588215067052,0.009917562859686051,128,111.0,239.0,1300.2893862115684,1857.1908128118673,15590.562501497276,16178.854507979784,32218719.62700238,0.10307213413671897,0.896927865863281,1799.7897942683912,16178.854507979784
40,470184406.53283715,490273718.2943032,0.9590242939569387,0.046403599722858305,0.04869939579379128,0.09510299551664958,39219792.51572485,16812267.679993384,56032060.19571824,6.630196693232453,6.847437089529338,6.883205339619196,0.003523069766659123,0.003761542790197537,0.0029721054163498154,211,207.0,418.0,2162.3884112183528,1703.9874921120665,18121.667967445203,18121.667967445203,960458124.8271403,0.48954180758006416,0.5104581924199358,1928.3939066477205,18121.667967445203
400,25854768.30036671,64212991.747684985,0.4026407678053535,0.005932058951947904,0.03361864672945119,0.039550705681399095,5849445.244852589,1012714.0380788429,6862159.282931432,5.107954069086314,6.180805311240531,6.242838240509811,0.016340333554145096,0.010678894617513689,0.00747331431285207,163,157.0,320.0,2719.0197138055337,4142.263673140457,15852.383559914035,15852.383559914035,90067760.0480517,0.28705907959266486,0.7129409204073351,3733.7085721379535,15852.383559914035
404,17598764.028038725,52628759.91240076,0.3343944272548208,0.043329526729693056,0.06358731558115349,0.10691684231084655,7261134.795122193,7153098.290188758,14414233.08531095,4.5390619404118855,6.1326191772054734,6.0947433596857,0.06280298479496928,0.02029365526801299,0.017893366579602298,180,171.0,351.0,4219.987383096137,6346.288078170316,14945.473144408026,15586.65614849187,70227523.94043949,0.25059639071091805,0.7494036092890819,5813.44479841861,15586.65614849187
408,4687625.66458917,8779398.244,0.5339347338290273,0.26165033906396656,0.1254831628840884,0.38713350194805496,2192309.0802803445,44778.968,2237088.0482803443,3.9025488944562245,6.011977424027195,5.796263736990079,0.11105442752903162,0.006800327681614852,0.016039953709236714,112,96.0,208.0,2742.863165993047,2224.544827852279,19149.058900203854,19149.058900203854,13467023.908589171,0.3480817808305394,0.6519182191694606,2404.9619980294433,19149.058900203854
410,1734262889.2120566,1389169025.6560576,1.2484174763348346,0.058317834868620994,0.05712998265551398,0.11544781752413497,444338152.1505014,150725192.21901247,595063344.3695139,5.4860199178710705,5.897756785160391,5.922422170266645,0.02061460830203922,0.022110427450491067,0.01432708303391079,213,215.0,428.0,4933.400618954707,5019.940809033533,19484.750780629536,19484.750780629536,3123431914.8681145,0.5552427382702482,0.4447572617297517,4971.889996923737,19484.750780629536
414,155825267.4881133,102838747.18394472,1.5152388740149967,0.15017869609205003,0.02839894433858949,0.17857764043063953,136310536.57115442,404924.59027835215,136715461.16143277,1.6037473192339005,6.409164403088611,4.090196878526429,0.479490817853416,0.0074069988677231,0.1757015134732374,156,195.0,351.0,5582.227850103553,4423.354699061414,15628.319164006996,14848.813012749257,258664014.67205805,0.6024234475973522,0.39757655240264766,5121.487058040226,15628.319164006996
417,5564331.657310875,19295397.484438367,0.2883761094736959,0.08580864535220424,0.0817867615660997,0.16759540691830394,3067391.8042641794,2182827.0826263307,5250218.88689051,3.78032749921424,5.99684875492149,5.872914083462802,0.1092109571074464,0.017538251452060734,0.017417511584537148,114,127.0,241.0,3407.0963032664354,2652.118422128484,17084.24926427861,17084.24926427861,24859729.14174924,0.22382913448426028,0.7761708655157398,2821.1044678183525,17084.24926427861
418,13606283.436400197,18833608.4607794,0.7224469737031542,0.059692430371242215,0.01261754906238725,0.07230997943362946,6813838.2358896155,194638.3879780813,7008476.623867697,3.7448038584747874,5.780652889300413,5.476496548834841,0.06922632193421578,0.01873736180496404,0.01893715773484112,129,95.0,224.0,1770.4838846812254,1159.5670852778233,18955.978658686658,18955.978658686658,32439891.897179596,0.419430603515148,0.580569396484852,1415.8042871491348,18955.978658686658
422,11615147.362562181,62194431.66525307,0.1867554224963094,0.003908691270639367,0.029692558302588778,0.033601249573228145,3419199.9431951623,3081650.413873172,6500850.357068336,5.259338756275239,5.686737321246236,5.821624439963135,0.029875515654487993,0.03458913009367931,0.027039239438378368,178,190.0,368.0,2428.9109040199687,3740.997980776296,16619.968530499056,16064.974114982959,73809579.02781525,0.15736639492531174,0.8426336050746883,3534.519567679062,16619.968530499056
428,40134851.1009418,52569779.01281293,0.7634586230837999,0.06272682773685755,0.0772135881611694,0.13994041589802694,7059122.418904123,8817852.701763164,15876975.12066729,6.009939269944517,6.315422436680576,6.33659085887099,0.010183824651107957,0.01363265817564216,0.010354765449017665,196,154.0,350.0,1865.9498166249277,1908.425068160204,17118.09953895136,17118.09953895136,92704630.11375472,0.4329325412516471,0.567067458748353,1890.0361495727343,17118.09953895136
430,3534014.835736576,13811966.052,0.25586616868529327,0.02813695581779356,0.20772113329405595,0.23585808911184952,2734221.0888473988,3058365.969,5792587.057847398,2.4111515204376075,2.9798159866441054,3.175726049699381,0.16103371522125254,0.19206488441116004,0.14856548738077746,101,110.0,211.0,6568.470149210056,11174.915024518597,16080.536177699805,18768.110433353402,17345980.887736574,0.20373681134602697,0.796263188653973,10236.412633981989,18768.110433353402
434,54979694.37050545,31934633.271,1.721632244965618,0.32812500180378223,0.06659571314669951,0.3947207149504818,53234537.67554598,4915939.664999999,58150477.340545975,0.9274362940387265,5.457109495239098,3.194638539817594,0.6264061991298145,0.028858127219945934,0.252159227318974,89,106.0,195.0,4366.640020036365,4103.388907627347,17096.45863967616,13756.949876108076,86914327.64150545,0.6325734302091087,0.3674265697908914,4269.914566810284,17096.45863967616
44,3351636.0544235813,19626285.655,0.1707728152611351,0.005110782647093518,0.0972725932356492,0.10238337588274271,2005511.5658262363,5926123.909000001,7931635.474826236,2.8728509915473937,3.638596020950775,3.695478955307788,0.10169602461491063,0.12443272227909406,0.11149306200867203,118,93.0,211.0,7854.110831923997,9120.380077597692,17170.255649608156,17170.255649608156,22977921.709423583,0.1458633246647814,0.8541366753352185,8935.677835502962,17170.255649608156
440,78252395.80792288,91897305.27481009,0.8515200263371879,0.06439075219721431,0.07469531215934577,0.13908606435656007,18073653.856959105,3041607.8894608826,21115261.74641999,5.921973052889048,6.370773732905998,6.378465158547858,0.02341235947354922,0.015257605123076584,0.012029093115422178,196,166.0,362.0,2054.6815273724437,1886.8405166165549,17235.41486403377,17235.41486403377,170149701.08273298,0.4599032223387435,0.5400967776612565,1964.0311383037797,17235.41486403377
450,10069711.538763495,10961392.143662756,0.9186526133530604,0.07149715619499795,0.07981808016199214,0.1513152363569901,4949042.559424226,11662.595048454265,4960705.154472681,3.8089604939104245,5.861082924826049,5.491587921646493,0.07986916305177666,0.0229165173755387,0.021539377980861238,164,158.0,322.0,8210.492110978765,7124.462373184053,16801.92874294102,16801.92874294102,21031103.68242625,0.4788009079703136,0.5211990920296864,7644.454397722922,16801.92874294102
454,3322360.2042515,6158563.541828927,0.5394699886890911,0.04494194291694948,0.1572378587037467,0.20217980162069618,2429346.0124797514,133461.99286561811,2562808.005345369,2.406806223989332,5.917016271723123,5.230216314177302,0.2988350426169605,0.013209870277751804,0.044407104337307234,134,145.0,279.0,6221.387017697445,6365.814209590429,15833.636531669496,15330.098245408944,9480923.746080426,0.35042579111819344,0.6495742088818065,6315.20319661235,15833.636531669496
458,694123364.3601311,533042261.2524397,1.3021919926746788,0.073021209053183,0.05325696313999837,0.12627817219318138,175342166.44620693,83351913.52324383,258694079.96945077,5.482297176479933,6.259008503447724,6.009593308473913,0.018125461390193675,0.012699876726984008,0.014106385197966856,215,204.0,419.0,4752.4691384759235,4508.591253910174,19267.938139591715,19267.938139591715,1227165625.6125708,0.5656313621184116,0.4343686378815884,4646.536233947656,19267.938139591715
462,938878.3076323421,7944924.564867232,0.11817334450022329,0.023867447791936624,0.1525931423786408,0.1764605901705774,712642.9167933427,7639.108919162649,720282.0257125053,2.552844524927122,6.114265551747467,6.035251846517706,0.12998698944027057,0.01735984088524496,0.015618608778469933,85,122.0,207.0,3715.457908179876,4384.178250575389,17196.418044370275,17087.991360031294,8883802.872499574,0.10568427970623986,0.8943157202937602,4313.505022864409,17196.418044370275
466,10159592.4005165,12311503.144916596,0.8252113719120792,0.1396367944653142,0.06031132911723715,0.19994812358255137,8985486.602032317,29313.936053219142,9014800.538085537,1.3556163886557748,5.542925623585985,4.278710208582542,0.5962558777406082,0.026989511989775,0.00903464267144321,134,157.0,291.0,6059.393135036216,4332.3143517636145,18732.91569250416,18630.244462808332,22471095.545433097,0.45211825030850716,0.5478817496914928,5113.158189401769,18732.91569250416
470,15644130.076728044,34577428.732797965,0.45243763489819616,0.03190427354027997,0.04996343566429112,0.08186770920457109,8274128.861088116,11265256.084776096,19539384.94586421,3.953114854421955,4.424980783738553,4.519145322431803,0.07746292489189398,0.09694376568140087,0.07895055568272609,187,166.0,353.0,4606.250474409886,5002.325947877823,17931.42928461373,18033.53288676753,50221558.80952601,0.3115022800479198,0.6884977199520802,4878.947534821501,18033.53288676753
478,8849195.093846735,11379417.169005439,0.777649238306302,0.05264443042473723,0.13434325930742783,0.18698768973216506,5205094.444716496,276.61,5205371.054716497,2.8554633459554926,5.807226517412748,5.174656685844205,0.09340471523736683,0.012141731880467214,0.006357791399996834,131,150.0,281.0,6965.219514530024,7851.669338881241,19519.16004421686,17610.181462349774,20228612.262852173,0.43745932636700924,0.5625406736329908,7463.883595862404,19519.16004421686
48,35085277.72673929,53508446.533952944,0.6556960629473045,0.09882734000347795,0.10395179591068916,0.20277913591416713,17646027.596378762,784037.553092048,18430065.14947081,3.865929141027662,5.332357399455457,5.172250357087464,0.10506099167538101,0.05598398074894174,0.04031293819254369,167,201.0,368.0,2712.677104672172,3700.1078850830913,15368.806395807023,15368.806395807023,88593724.26069224,0.3960244139133241,0.6039755860866758,3309.0611889908805,15368.806395807023
480,7930723.131831235,16656569.175690958,0.47613185213468473,0.01703435291650399,0.07022372061955781,0.0872580735360618,2456370.1345243356,45906.1834147059,2502276.317939041,4.8110474929451135,6.120254528013014,6.050268498776483,0.029555809228211556,0.018869688071191704,0.014345367765157793,171,178.0,349.0,6629.851447771512,7774.038141965165,17952.3185732365,17952.3185732365,24587292.307522193,0.32255374169057743,0.6774462583094226,7404.97644256043,17952.3185732365
484,1259534813.5089455,1169558889.2561607,1.076931503902304,0.04428195682783797,0.04236040999610793,0.0866423668239459,291831653.2764023,43522803.630427256,335354456.90682954,5.444314347180603,6.373020839827694,6.157858228210813,0.015715779978289157,0.007824114400633518,0.008012002976696042,204,214.0,418.0,7877.032394193861,11046.277891600235,17952.3185732365,17952.3185732365,2429093702.765106,0.5185204720901385,0.4814795279098615,9402.959220115536,17952.3185732365
496,20588421.540647432,14160337.063536808,1.4539499623679926,0.08987008213169455,0.10986508832455799,0.19973517045625255,15820109.255525006,1216.983427885511,15821326.23895289,2.394947921468112,5.557282108537083,4.322718750022339,0.16899877228615917,0.03748246179503976,0.06519709023928812,114,154.0,268.0,1784.5746409455198,2566.0100128775202,18906.515237569278,18906.515237569278,34748758.60418424,0.592493728341947,0.407506271658053,2103.0144559032533,18906.515237569278
498,8668524.757111974,15021207.594068423,0.5770857437943273,0.06082442462377197,0.11543070016075181,0.17625512478452376,2123521.487442231,111973.79593990021,2235495.2833821313,4.999899897741396,6.32166269830858,6.255237012755143,0.019751260452808336,0.013042182022580062,0.008917443817346394,155,160.0,315.0,1660.8990240617495,2113.6831335682236,17051.026430464997,17051.026430464997,23689732.351180397,0.36591906690241877,0.6340809330975812,1948.000794709372,17051.026430464997
499,1496687.0902278537,8925425.746790532,0.1676880333429521,0.033255624726251584,0.1304612976728395,0.16371692239909108,599646.0854585492,258640.79567044036,858286.8811289895,4.231668086134072,6.334422567226075,6.279893122910984,0.0487164949397026,0.007371526553844616,0.007055447212326905,107,169.0,276.0,1662.3742055013258,1849.1377218176558,17739.499969166704,17739.499969166704,10422112.837018386,0.1436068783396548,0.8563931216603452,1822.3171962517306,17739.499969166704
50,123624398.95402691,145192541.456,0.8514514431272682,0.0374946805478351,0.06765227790944334,0.10514695845727844,56740390.338,52865.059,56793255.397,3.9082486909000322,6.312727320843525,5.855940399634716,0.05436773702364674,0.007905361875876997,0.013604865012841015,145,124.0,269.0,7130.685493052869,4040.1232830251197,17704.801799490964,17704.801799490964,268816940.4100269,0.45988321556469774,0.5401167844353023,5461.42097007542,17704.801799490964
504,90576712.54246318,134983064.26265857,0.6710227911718858,0.039111523293683885,0.055980561393004995,0.09509208468668888,20426042.54183996,2350326.0712963184,22776368.613136277,5.065334971463585,6.2752731131467065,6.247355064382344,0.018887544634592014,0.011970096743835333,0.008249698771182855,186,186.0,372.0,3737.877525371039,4641.447178243554,18602.570717562212,18602.570717562212,225559776.80512175,0.4015641167295501,0.5984358832704498,4278.606028684176,18602.570717562212
508,20215799.499165338,23724995.694470298,0.8520886477495604,0.1809915153479684,0.08425903505685425,0.26525055040482265,10964926.008181855,1043383.7052035645,12008309.71338542,3.3601587180799153,5.582833532752784,5.078841908183838,0.0701469936774355,0.025031085075130792,0.026555238065447632,150,177.0,327.0,7697.992012871429,7743.77960605673,15604.158243932594,15604.158243932594,43940795.193635635,0.46006904085553246,0.5399309591444675,7722.714151976885,15604.158243932594
51,7748676.585793508,12686075.84480148,0.6108016916018024,0.05965923734542024,0.11553946117417847,0.1751986985195987,4292950.773501302,332248.1167699781,4625198.89027128,3.536142233382397,6.037964033329434,5.566275156787251,0.10457847239889044,0.012903188803682958,0.009836782093429072,129,155.0,284.0,3096.5752860482366,3586.821665890524,15603.10733632765,15603.10733632765,20434752.43059499,0.37919111631576025,0.6208088836842398,3400.9245938483673,15603.10733632765
512,102441612.70502166,88150380.20967425,1.1621233222290628,0.10610646856173549,0.04422672041232961,0.1503331889740651,70619939.52595323,5662515.617577578,76282455.14353082,2.93852862544982,6.18211821143381,4.889419411965326,0.2331051380882997,0.008625544591699421,0.07244963727210478,173,160.0,333.0,4301.504637586837,3357.886863255173,14675.56198404502,14850.538299402162,190591992.91469592,0.5374916917463154,0.4625083082536846,3865.073577142592,14850.538299402162
52,607923.2455781178,2770649.537,0.21941542496073468,0.032011166485613446,0.052759038221829514,0.08477020470744295,362529.4232087159,383354.54500000004,745883.9682087158,3.4361317448133017,5.880296040165509,5.743933547728027,0.08838612617107183,0.017463487344576693,0.017319151710042762,107,84.0,191.0,7371.753819651839,8831.372826363837,18747.727245037542,18747.727245037542,3378572.7825781177,0.1799349265799224,0.8200650734200776,8568.736387556455,18747.727245037542
520,64356.62321270602,191374.614,0.3362861033005455,0.040216151529071785,0.522155377628099,0.5623715291571708,42181.13046735282,38.013000000000005,42219.14346735283,3.012780705661535,4.167041929685343,4.382088015256053,0.20637494444315227,0.15124141123318544,0.08339111848124733,76,41.0,117.0,6826.214356894554,5503.390509655634,18467.64262232566,18868.252383308172,255731.237212706,0.2516572629693142,0.7483427370306859,5836.288738442319,18868.252383308172
524,2511284.9498137017,28690878.48258271,0.08752903649632827,0.009716329717457704,0.08137208843274261,0.09108841815020031,665677.9514983173,113014.32197220245,778692.2734705199,4.764070900317009,5.742095389615757,5.879506751999869,0.02251307217406985,0.018340166898749722,0.012145833602087434,149,156.0,305.0,5416.909488798048,3866.12742705185,17489.801090898254,17489.801090898254,31202163.432396412,0.08048432139183972,0.9195156786081603,3990.9410689181314,17489.801090898254
528,1419239532.245157,1512294823.483048,0.9384674933796505,0.05371181721543933,0.06296524995388689,0.11667706716932622,254477557.44926497,313401987.21425223,567879544.6635172,6.301453520012432,6.333257595259003,6.402429016521745,0.011398248197505892,0.013772395276246378,0.011880443572078367,220,216.0,436.0,2422.325388221479,4006.014127936141,18475.73498708216,18475.73498708216,2931534355.7282047,0.4841285688745109,0.5158714311254892,3239.3051648354044,18475.73498708216
548,663090.1372617158,839182.729,0.790161801890129,0.1003299572654164,0.028630482228047788,0.1289604394934642,428146.7593998764,596.995,428743.7543998764,2.6853851813824328,5.714153210623436,5.0228725067148865,0.127813053062704,0.01823695304862932,0.019618864714023517,65,71.0,136.0,11143.615728984989,6009.133331727801,18813.50248517031,19519.16004421686,1502272.866261716,0.4413912759482648,0.5586087240517351,8275.449068387057,19519.16004421686
554,114247531.57481588,116550512.46812053,0.9802404910580331,0.04142562449305226,0.051635885245943945,0.09306150973899621,30823111.63291651,101345.05186941256,30924456.68478592,4.980324651970469,6.360699083507809,6.13917941913687,0.02415076604006622,0.00915291434524796,0.008968314073897763,212,209.0,421.0,10174.103174861004,10757.968659453642,19765.692130279742,19765.692130279742,230798044.0429364,0.4950108309997718,0.5049891690002282,10468.948920733355,19765.692130279742
558,15520347.393136565,22299786.308611836,0.6959863730686443,0.017200390111261323,0.022823241474753134,0.040023631586014456,6392398.249196332,588919.6123996539,6981317.861595986,4.010565738801616,6.106126267710203,5.791598845065658,0.04504620286564286,0.009205023492267617,0.01152057990997928,161,165.0,326.0,3641.4280294384553,5865.989578273899,18158.31906971219,18158.31906971219,37820133.7017484,0.4103726209835971,0.5896273790164028,4953.090424938967,18158.31906971219
562,2519851.8147051474,3919074.480508253,0.6429711472026822,0.17023999499962222,0.11352778350256786,0.2837677785021901,1905869.1110756663,56805.03359960961,1962674.144675276,2.6026059961490784,5.527798141970606,4.911008319426848,0.14049906001606244,0.013117410521175968,0.015614455004034841,134,138.0,272.0,6498.54856053546,4666.169416550841,16810.347122563082,19575.279893859635,6438926.2952134,0.3913465846904269,0.6086534153095732,5383.264736407189,19575.279893859635
566,146792496.48217905,117663276.31425594,1.2475642450251392,0.13165741131111616,0.07946002241417692,0.21111743372529307,133589768.98445186,22651477.104855213,156241246.0893071,1.2664034152808148,5.776615647069854,3.9045110775056915,0.5693921703968238,0.04061429794182786,0.18484117335018924,157,197.0,354.0,6105.010353216567,8070.501573748856,18943.478252142442,19551.779731678846,264455772.796435,0.555073897347564,0.44492610265243604,6979.508701765577,19551.779731678846
583,286252.69778210146,467885.02,0.6118013732991525,0.13425556522614168,0.1351303278299345,0.2693858930560762,277060.1457560643,665.63,277725.7757560643,1.0959682924466845,4.566190092367067,3.8929182184797098,0.5096370918341807,0.057924871227828446,0.023507783414929876,36,46.0,82.0,5667.868571080474,4890.34613252798,16872.754150194196,16872.754150194196,754137.7177821015,0.37957615834938324,0.6204238416506167,5185.47511278418,16872.754150194196
584,1546683.7423729284,27170854.926,0.05692436791500789,0.015225304009550302,0.3577646230680244,0.3729899270775747,1152783.5495575278,20917158.805999998,22069942.355557527,2.430659296261424,1.6945203691562694,1.7958243877851199,0.1615669177680361,0.3076975810279301,0.2873157177509103,85,77.0,162.0,10234.24920455281,6949.230693306652,18306.889026471614,18306.889026471614,28717538.66837293,0.05385850647696055,0.9461414935230394,7126.156884071539,18306.889026471614
585,80036.90622908228,533289.0014958993,0.1500816742977545,0.015837796908108482,0.028038418499956065,0.04387621540806455,68756.41456661896,36420.385604774114,105176.80017139309,2.1416450344782154,5.60595645486619,5.403689594277839,0.22281607386731817,0.03587487682724448,0.03387065668690718,55,93.0,148.0,4774.47294908684,4008.8526533876984,19106.083448074394,19106.083448074394,613325.9077249815,0.13049653572594758,0.8695034642740525,4108.763449657912,19106.083448074394
586,77747859.47171597,170089364.58116043,0.45710006421134897,0.02405405159758421,0.07958179137239103,0.10363584296997524,16908831.797013517,42528.40135500626,16951360.198368523,5.297992719634111,5.88841343457266,6.201861327535024,0.01558058988905885,0.020521907719357746,0.011663668508729543,198,207.0,405.0,4700.272842243432,3982.5106049211995,16312.72638109469,16312.72638109469,247837224.0528764,0.31370533530156214,0.6862946646984378,4207.67644824717,16312.72638109469
591,16513592.76242114,82196281.71368502,0.2009043769150419,0.07287934193166938,0.053961542090904806,0.12684088402257418,5614231.008361512,21205265.63840583,26819496.64676734,4.886850873283491,5.065054379423654,5.178090847587123,0.03246501689156263,0.049130176163639974,0.04275283269545705,162,129.0,291.0,5008.747419792928,9948.91588622222,18833.75400313019,18833.75400313019,98709874.47610617,0.1672942332270764,0.8327057667729235,9122.454190618348,18833.75400313019
598,26431624.183180727,12283471.766,2.151804040966827,0.0707043329072915,0.015095107894579244,0.08579944080187074,18414519.93275665,517122.338,18931642.27075665,2.4376076119611234,5.921877600742455,4.06629915620148,0.15853536311298544,0.015322472955438317,0.07615870833786093,94,88.0,182.0,5300.266202635645,4529.819710741233,17630.11803903205,17630.11803903205,38715095.94918073,0.6827213916214009,0.3172786083785991,5055.820011857212,17630.11803903205
600,20627528.496385496,35640804.74439051,0.5787615808431501,0.012523033757506042,0.09627112818833858,0.10879416194584463,13553722.57405719,27676.682454299254,13581399.25651149,3.099292813291091,5.890645262467793,5.443701304056151,0.12800978713554673,0.017891042523779956,0.024693122135525672,157,155.0,312.0,6981.281019687628,9403.066951094364,18733.195407877214,18733.195407877214,56268333.240776,0.36659213643522914,0.6334078635647709,8515.259272511188,18733.195407877214
604,131056743.23789118,117833644.49082269,1.112218363475114,0.07062564079740473,0.03608224309072203,0.10670788388812676,71687406.25787404,9292022.291323967,80979428.549198,3.6602677961658223,6.26166884988987,5.4237234759245565,0.10047994360809,0.011514566711740597,0.03282701725241745,191,186.0,377.0,11917.757789465846,10549.757904891645,19611.39680464817,19611.39680464817,248890387.72871387,0.5265641009034898,0.47343589909651024,11270.097534148537,19611.39680464817
608,247072940.39331594,316102473.51378816,0.7816229264100928,0.11327834611338597,0.04807078228813494,0.1613491284015209,84924790.90085426,21843252.60043124,106768043.5012855,4.818109457924247,6.242206029048174,5.964081148763993,0.03440105396991279,0.009890418308247953,0.01374142670097494,203,196.0,399.0,5038.1581308485165,3972.1654129332774,19561.93691357894,19561.93691357894,563175413.9071041,0.4387140032964412,0.5612859967035587,4439.831345694725,19561.93691357894
